index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
6291,ORD106291,2025-04-21 02:21:01,Shipped,Amazon,Online,Same Day,Ethnic,SKU5244,Electronics,XXL,B094657,Delayed,5,USD,2721.72,South Robinberg,New Jersey,55789,USA,PROMO30,No,Amazon
6292,ORD106292,2024-05-27 06:20:01,Pending,Amazon,Online,Same Day,Ethnic,SKU1233,Electronics,XXL,B089335,In Transit,4,USD,1127.58,Baldwinside,Oklahoma,55613,USA,PROMO30,No,Amazon
6293,ORD106293,2025-01-20 00:33:35,Cancelled,Amazon,Online,Expedited,Sports,SKU6300,Clothing,XL,B087029,Delayed,4,INR,1281.7,Westfort,Maryland,49588,USA,PROMO30,Yes,Seller
6294,ORD106294,2023-09-11 17:13:23,Cancelled,Amazon,Online,Standard,Sports,SKU3251,Accessories,S,B076532,In Transit,1,USD,474.18,West Johnton,Michigan,45218,India,,No,Amazon
6295,ORD106295,2024-10-18 07:06:36,Shipped,Merchant,Online,Standard,Casual,SKU6663,Footwear,S,B095455,In Transit,1,USD,1604.02,East Michaelville,Missouri,69745,USA,PROMO20,Yes,Amazon
6296,ORD106296,2024-03-02 13:04:20,Shipped,Merchant,Online,Same Day,Casual,SKU9559,Electronics,XXL,B028972,In Transit,3,USD,558.35,Millsborough,Alaska,12382,USA,,No,Seller
6297,ORD106297,2024-03-13 03:41:31,Pending,Merchant,Offline,Standard,Casual,SKU9091,Footwear,XXL,B011265,In Transit,2,USD,2529.64,Lake Vickiehaven,Maine,12928,India,,Yes,Amazon
6298,ORD106298,2023-08-17 15:25:18,Shipped,Amazon,Online,Expedited,Sports,SKU4603,Accessories,XXL,B077788,In Transit,3,USD,4828.5,Matthewberg,Wyoming,42158,USA,PROMO10,No,Amazon
6299,ORD106299,2025-01-31 18:39:52,Cancelled,Merchant,Online,Expedited,Sports,SKU6492,Electronics,XL,B054772,In Transit,3,USD,3202.1,Jenniferside,Texas,98184,USA,PROMO10,Yes,Seller
6300,ORD106300,2023-05-09 06:04:17,Shipped,Amazon,Online,Expedited,Sports,SKU8237,Electronics,XXL,B092356,In Transit,1,USD,1976.69,North Anthonyhaven,Utah,26588,USA,PROMO20,No,Amazon
6301,ORD106301,2024-05-07 06:27:01,Pending,Amazon,Offline,Standard,Sports,SKU1481,Clothing,L,B084159,Delivered,4,USD,4955.71,Port Eric,Nebraska,90400,USA,PROMO10,Yes,Amazon
6302,ORD106302,2023-09-18 09:27:48,Shipped,Merchant,Online,Same Day,Ethnic,SKU5492,Footwear,XL,B093178,Delayed,1,USD,3272.3,New Nicholas,California,62914,India,PROMO10,No,Amazon
6303,ORD106303,2024-06-13 10:14:29,Shipped,Amazon,Offline,Same Day,Casual,SKU9155,Accessories,S,B046663,Returned,4,USD,3792.17,East Nicholasshire,Missouri,03934,India,PROMO10,No,Seller
6304,ORD106304,2024-11-19 10:37:16,Pending,Amazon,Online,Same Day,Casual,SKU8287,Clothing,L,B047366,Returned,1,USD,2941.16,East Tyrone,Utah,49107,India,PROMO30,Yes,Amazon
6305,ORD106305,2024-11-25 02:47:37,Pending,Amazon,Online,Same Day,Casual,SKU1520,Footwear,XXL,B023300,In Transit,2,USD,3456.8,South Ashleybury,North Carolina,14129,USA,PROMO20,No,Amazon
6306,ORD106306,2023-07-29 12:51:44,Cancelled,Amazon,Online,Standard,Ethnic,SKU8900,Accessories,L,B048368,In Transit,4,INR,688.31,New Wesleyhaven,West Virginia,05539,USA,PROMO10,No,Amazon
6307,ORD106307,2023-06-18 16:05:54,Cancelled,Merchant,Offline,Same Day,Ethnic,SKU1011,Accessories,M,B024605,Delivered,1,INR,4822.13,Samanthaberg,Florida,17087,USA,PROMO20,Yes,Amazon
6308,ORD106308,2025-01-08 10:10:03,Shipped,Merchant,Offline,Same Day,Sports,SKU6985,Accessories,L,B030008,Delayed,4,USD,960.68,East Debraborough,Nebraska,36506,USA,,Yes,Seller
6309,ORD106309,2023-07-02 12:54:22,Cancelled,Merchant,Online,Same Day,Formal,SKU2627,Accessories,XL,B093007,Delivered,3,INR,4019.47,Caitlinville,Montana,30836,USA,,No,Seller
6310,ORD106310,2024-05-06 14:08:37,Pending,Merchant,Offline,Same Day,Ethnic,SKU2986,Accessories,XXL,B056842,Delivered,3,USD,1424.41,North Alexandra,Maryland,68979,USA,PROMO30,Yes,Amazon
6311,ORD106311,2023-05-12 09:02:24,Shipped,Merchant,Online,Standard,Ethnic,SKU8693,Accessories,S,B060284,Returned,4,INR,1429.0,Floresview,Indiana,32091,USA,PROMO30,No,Seller
6312,ORD106312,2023-10-16 00:39:22,Shipped,Amazon,Online,Standard,Casual,SKU6571,Footwear,XXL,B058385,Returned,1,USD,2134.39,West Stephanie,Ohio,53217,India,,Yes,Amazon
6313,ORD106313,2024-03-25 19:40:30,Shipped,Merchant,Offline,Same Day,Formal,SKU1097,Footwear,S,B035443,Delayed,1,USD,3511.74,Lake Andrew,Arkansas,70186,USA,PROMO20,Yes,Seller
6314,ORD106314,2024-03-05 23:03:41,Shipped,Amazon,Online,Expedited,Casual,SKU4470,Footwear,S,B095078,Delayed,1,INR,1903.59,Port Ryan,Georgia,01650,India,,Yes,Amazon
6315,ORD106315,2023-10-27 08:53:53,Pending,Amazon,Online,Same Day,Formal,SKU7693,Electronics,M,B020961,Returned,2,USD,736.46,Taylorhaven,Ohio,46538,USA,PROMO30,Yes,Seller
6316,ORD106316,2024-02-15 23:07:45,Cancelled,Merchant,Online,Expedited,Ethnic,SKU2875,Clothing,L,B058775,Returned,1,USD,4295.91,South Brenda,Kansas,08821,India,PROMO30,No,Amazon
6317,ORD106317,2023-11-04 01:42:19,Pending,Amazon,Online,Standard,Formal,SKU4186,Footwear,S,B063752,Returned,2,INR,4059.1,South Alexander,South Carolina,40030,India,,No,Amazon
6318,ORD106318,2024-04-17 08:49:30,Cancelled,Merchant,Offline,Same Day,Sports,SKU8909,Accessories,S,B094377,In Transit,5,USD,4859.6,Fishertown,Louisiana,81368,India,PROMO10,Yes,Seller
6319,ORD106319,2023-10-30 05:14:08,Cancelled,Merchant,Offline,Expedited,Formal,SKU3149,Electronics,S,B077720,Returned,4,INR,241.92,Theresaport,Virginia,80581,USA,,No,Amazon
6320,ORD106320,2023-11-10 20:09:27,Shipped,Merchant,Offline,Standard,Sports,SKU3229,Clothing,M,B042524,In Transit,2,USD,2042.52,Maryport,Colorado,40566,India,PROMO10,No,Seller
6321,ORD106321,2024-02-20 02:07:11,Pending,Amazon,Online,Same Day,Ethnic,SKU6476,Clothing,S,B044814,Delayed,4,INR,704.48,West Dianeborough,North Dakota,01867,USA,,Yes,Amazon
6322,ORD106322,2024-07-20 09:26:53,Cancelled,Merchant,Online,Same Day,Casual,SKU7129,Clothing,XXL,B011148,In Transit,3,INR,3723.31,New Jennifer,Alaska,18694,USA,,Yes,Amazon
6323,ORD106323,2024-11-21 00:18:40,Shipped,Merchant,Online,Same Day,Sports,SKU7207,Footwear,XL,B013619,Delivered,4,INR,484.71,Freemanbury,Alabama,94408,USA,PROMO30,No,Seller
6324,ORD106324,2023-12-18 04:16:34,Shipped,Amazon,Offline,Same Day,Ethnic,SKU7859,Electronics,M,B070777,In Transit,3,USD,3155.6,Stephanieport,Nebraska,18743,USA,PROMO30,Yes,Amazon
6325,ORD106325,2024-09-23 16:07:41,Pending,Merchant,Online,Same Day,Sports,SKU8370,Clothing,M,B082955,Returned,4,INR,3648.07,Tamaraview,New Mexico,91046,USA,PROMO20,No,Seller
6326,ORD106326,2024-02-20 00:33:56,Shipped,Amazon,Online,Standard,Ethnic,SKU6082,Accessories,S,B058861,In Transit,5,INR,4592.05,Higginschester,Montana,24445,USA,PROMO20,No,Amazon
6327,ORD106327,2024-09-18 12:55:14,Cancelled,Merchant,Online,Same Day,Casual,SKU8004,Clothing,S,B094144,Delivered,4,INR,2415.22,Fosterstad,Alabama,80802,India,,No,Seller
6328,ORD106328,2024-03-06 09:38:59,Pending,Merchant,Offline,Expedited,Sports,SKU5378,Electronics,M,B046421,Delayed,2,INR,4606.67,Port Alishafort,West Virginia,99120,USA,PROMO30,No,Seller
6329,ORD106329,2024-03-19 16:28:44,Pending,Amazon,Online,Standard,Casual,SKU7335,Accessories,S,B095176,In Transit,3,USD,302.94,Caseville,Idaho,83312,USA,,No,Amazon
6330,ORD106330,2024-01-24 05:41:40,Shipped,Amazon,Offline,Same Day,Ethnic,SKU4498,Clothing,L,B077346,In Transit,5,USD,1408.29,Lake Lisafurt,Florida,93233,India,PROMO20,Yes,Amazon
6331,ORD106331,2023-11-09 22:17:50,Cancelled,Merchant,Online,Standard,Ethnic,SKU4494,Clothing,M,B015305,In Transit,5,INR,2755.15,Charlesshire,Oregon,69640,USA,,Yes,Seller
6332,ORD106332,2025-03-25 00:52:05,Pending,Merchant,Offline,Standard,Ethnic,SKU3315,Accessories,S,B059398,Delayed,1,INR,377.21,West Markview,Arizona,64014,India,PROMO10,Yes,Seller
6333,ORD106333,2024-09-21 02:31:27,Cancelled,Amazon,Offline,Expedited,Ethnic,SKU2144,Clothing,XXL,B079449,Delayed,5,INR,918.83,Jamesville,Illinois,29379,USA,PROMO30,Yes,Amazon
6334,ORD106334,2024-05-19 09:58:30,Cancelled,Amazon,Online,Standard,Sports,SKU3006,Footwear,S,B019994,Delivered,3,INR,2006.9,New Hannahfurt,Indiana,52676,India,PROMO20,Yes,Amazon
6335,ORD106335,2024-04-15 05:12:33,Pending,Merchant,Offline,Same Day,Ethnic,SKU1785,Footwear,S,B069414,Returned,5,USD,3790.93,New Davidborough,New Jersey,35070,India,PROMO20,No,Amazon
6336,ORD106336,2024-02-16 16:06:07,Shipped,Amazon,Online,Standard,Ethnic,SKU6799,Electronics,S,B024357,Returned,4,USD,1330.54,West Melaniefurt,Idaho,20203,USA,,No,Amazon
6337,ORD106337,2024-04-06 09:06:46,Pending,Merchant,Online,Same Day,Casual,SKU2515,Clothing,M,B016052,Delayed,4,INR,3719.72,North Tarafort,Rhode Island,41592,India,PROMO30,Yes,Amazon
6338,ORD106338,2024-05-06 01:28:40,Shipped,Merchant,Offline,Expedited,Ethnic,SKU9785,Electronics,M,B038767,Delayed,3,USD,1991.85,West Shannon,Delaware,40440,USA,,No,Amazon
6339,ORD106339,2024-10-11 16:45:22,Shipped,Amazon,Offline,Expedited,Ethnic,SKU2645,Clothing,S,B086075,Delayed,5,INR,3059.99,Port Jaimefurt,South Dakota,22239,USA,PROMO30,Yes,Seller
6340,ORD106340,2025-03-15 22:27:54,Shipped,Merchant,Online,Same Day,Sports,SKU9543,Accessories,XL,B064078,In Transit,2,USD,4435.15,Julieville,Utah,36473,USA,PROMO20,No,Amazon
6341,ORD106341,2024-12-02 19:02:00,Pending,Merchant,Offline,Standard,Formal,SKU8470,Accessories,S,B064186,Delayed,2,USD,686.34,West Natalie,Connecticut,79963,India,,No,Seller
6342,ORD106342,2024-01-25 11:28:22,Pending,Amazon,Offline,Same Day,Formal,SKU8411,Clothing,XL,B095902,Delivered,5,USD,3722.55,Lake Michaelville,Connecticut,35832,India,PROMO30,Yes,Amazon
6343,ORD106343,2025-03-02 16:36:40,Pending,Merchant,Offline,Same Day,Ethnic,SKU3419,Electronics,S,B015595,Delayed,1,INR,4203.22,North Vanessa,New York,97924,India,,No,Amazon
6344,ORD106344,2024-04-22 21:30:53,Cancelled,Amazon,Online,Expedited,Formal,SKU4944,Clothing,XL,B073940,In Transit,3,INR,3772.33,South Keithton,Indiana,88516,India,PROMO30,Yes,Seller
6345,ORD106345,2023-11-17 23:37:54,Cancelled,Amazon,Online,Expedited,Casual,SKU7838,Footwear,M,B025086,Returned,5,USD,2286.96,Brianland,Vermont,22428,India,PROMO20,No,Amazon
6346,ORD106346,2023-09-20 07:19:42,Cancelled,Merchant,Offline,Same Day,Casual,SKU1852,Accessories,S,B020426,Delivered,4,INR,3869.35,Lambertshire,Kentucky,02379,India,,Yes,Seller
6347,ORD106347,2023-08-20 15:04:40,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU2021,Clothing,M,B056384,Returned,5,USD,1339.62,South Stephenmouth,Tennessee,24028,India,PROMO30,Yes,Amazon
6348,ORD106348,2024-01-12 03:52:27,Pending,Merchant,Offline,Expedited,Formal,SKU9336,Accessories,XXL,B087124,Returned,5,USD,1629.72,Jenniferberg,Idaho,80193,USA,PROMO30,Yes,Amazon
6349,ORD106349,2023-05-10 16:01:52,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU8991,Electronics,XXL,B046953,In Transit,3,INR,914.39,West Sarah,New Hampshire,36759,India,PROMO30,Yes,Amazon
6350,ORD106350,2024-08-22 13:24:21,Pending,Merchant,Offline,Standard,Formal,SKU8368,Footwear,XXL,B018654,In Transit,4,USD,2384.22,New Thomasland,Montana,98279,India,PROMO20,No,Seller
6351,ORD106351,2024-08-19 23:53:27,Cancelled,Merchant,Online,Same Day,Sports,SKU5599,Electronics,XL,B082168,Delayed,4,INR,2310.77,West John,Massachusetts,14026,USA,PROMO10,No,Amazon
6352,ORD106352,2024-11-20 14:40:54,Pending,Amazon,Offline,Same Day,Ethnic,SKU3635,Accessories,L,B051794,In Transit,4,USD,2023.92,Travismouth,Virginia,74232,USA,PROMO30,No,Seller
6353,ORD106353,2023-06-01 17:33:27,Shipped,Amazon,Online,Standard,Formal,SKU5423,Clothing,XXL,B098370,Delivered,2,USD,4446.19,East Erinton,Utah,32563,USA,PROMO20,No,Seller
6354,ORD106354,2025-02-03 23:50:05,Shipped,Amazon,Online,Expedited,Ethnic,SKU1748,Footwear,XXL,B027323,In Transit,5,INR,3818.25,Smithville,Hawaii,06525,India,,Yes,Amazon
6355,ORD106355,2023-08-03 04:01:20,Shipped,Amazon,Offline,Expedited,Ethnic,SKU6150,Clothing,XL,B038565,In Transit,3,USD,2151.7,Thompsonmouth,Mississippi,14169,USA,,Yes,Seller
6356,ORD106356,2025-02-05 13:50:44,Pending,Amazon,Online,Expedited,Ethnic,SKU1698,Clothing,XXL,B076901,Returned,4,USD,3777.95,Robertport,Delaware,75713,USA,PROMO20,No,Seller
6357,ORD106357,2025-01-25 13:18:50,Cancelled,Merchant,Offline,Standard,Casual,SKU9990,Electronics,XL,B070654,Returned,3,INR,2419.0,Jessicaside,New Jersey,84169,USA,PROMO30,Yes,Seller
6358,ORD106358,2025-04-09 05:44:29,Shipped,Merchant,Online,Expedited,Sports,SKU3582,Clothing,XL,B014728,Returned,1,INR,1185.78,New Jasonton,Kansas,37452,USA,,No,Seller
6359,ORD106359,2023-06-30 08:00:02,Pending,Merchant,Offline,Expedited,Formal,SKU5498,Footwear,XL,B013975,In Transit,2,INR,1896.7,Sharonmouth,New Mexico,90165,USA,PROMO10,No,Amazon
6360,ORD106360,2023-05-12 06:19:58,Shipped,Merchant,Offline,Expedited,Ethnic,SKU6264,Clothing,L,B079607,Delayed,4,USD,1482.96,New Matthew,Kentucky,46239,India,,Yes,Amazon
6361,ORD106361,2025-01-14 00:30:49,Pending,Amazon,Online,Same Day,Sports,SKU4077,Electronics,XL,B076291,In Transit,4,USD,3601.69,Annamouth,Mississippi,70916,India,,No,Seller
6362,ORD106362,2025-03-02 13:40:22,Pending,Merchant,Offline,Expedited,Formal,SKU6572,Footwear,M,B090577,Returned,5,INR,4483.51,Port Wesleytown,Alabama,50202,India,PROMO20,Yes,Seller
6363,ORD106363,2024-08-07 01:27:56,Shipped,Amazon,Online,Standard,Casual,SKU7863,Electronics,S,B052221,Delivered,4,INR,3343.27,West Jennifer,Colorado,58718,India,PROMO20,No,Seller
6364,ORD106364,2024-09-09 14:56:59,Pending,Amazon,Online,Standard,Sports,SKU7804,Footwear,XL,B021079,In Transit,3,INR,1343.97,Port Morgantown,Oregon,02797,USA,PROMO30,No,Seller
6365,ORD106365,2025-01-23 21:45:11,Shipped,Merchant,Online,Standard,Casual,SKU3538,Accessories,L,B012306,Returned,2,INR,2884.81,New Seanmouth,Rhode Island,55715,India,PROMO30,No,Seller
6366,ORD106366,2024-11-08 23:03:02,Cancelled,Amazon,Online,Standard,Casual,SKU2175,Electronics,XL,B042906,In Transit,5,INR,4173.84,East Michael,Mississippi,07983,USA,PROMO30,No,Amazon
6367,ORD106367,2024-09-09 15:09:22,Cancelled,Merchant,Offline,Same Day,Casual,SKU2236,Electronics,M,B079793,Returned,3,USD,903.49,Benjaminfort,West Virginia,13748,India,PROMO20,Yes,Amazon
6368,ORD106368,2024-07-07 05:50:33,Pending,Amazon,Offline,Standard,Sports,SKU4213,Clothing,XXL,B039616,Delayed,5,USD,1029.21,Brendaberg,Ohio,86603,USA,PROMO10,Yes,Amazon
6369,ORD106369,2023-07-24 05:44:12,Cancelled,Merchant,Offline,Standard,Ethnic,SKU8978,Electronics,M,B045238,Delayed,5,USD,572.59,Blackbury,South Dakota,53673,India,,No,Seller
6370,ORD106370,2025-02-07 06:26:59,Cancelled,Amazon,Offline,Expedited,Ethnic,SKU7315,Clothing,XXL,B018969,Delayed,1,USD,1890.19,South Jeremiahchester,Hawaii,64786,India,PROMO20,No,Seller
6371,ORD106371,2023-06-11 08:13:37,Pending,Amazon,Online,Same Day,Ethnic,SKU1556,Footwear,XXL,B099905,Delivered,1,INR,677.7,Michelleburgh,Iowa,40397,India,PROMO30,Yes,Amazon
6372,ORD106372,2024-08-24 09:51:17,Cancelled,Merchant,Offline,Expedited,Formal,SKU4673,Accessories,S,B030589,In Transit,3,USD,1854.36,North Jamesfurt,New Mexico,24693,India,,No,Seller
6373,ORD106373,2024-09-25 05:53:32,Shipped,Merchant,Offline,Expedited,Casual,SKU7379,Electronics,S,B010481,In Transit,1,INR,3942.47,Andrewsside,Nevada,96839,India,,No,Amazon
6374,ORD106374,2024-04-27 21:21:58,Shipped,Amazon,Online,Same Day,Sports,SKU8805,Footwear,XXL,B049663,Returned,5,INR,1549.8,Michaelton,Kansas,17466,USA,PROMO20,Yes,Amazon
6375,ORD106375,2024-01-14 22:50:40,Pending,Merchant,Offline,Same Day,Formal,SKU9954,Accessories,S,B019029,Delivered,4,INR,2216.82,Steelehaven,Utah,56551,India,,No,Seller
6376,ORD106376,2023-06-01 10:50:55,Pending,Merchant,Offline,Same Day,Formal,SKU8344,Footwear,M,B038221,Delivered,2,USD,2438.31,Edwardsland,Maryland,01829,India,PROMO10,No,Amazon
6377,ORD106377,2025-03-13 02:11:03,Shipped,Amazon,Offline,Standard,Casual,SKU7195,Clothing,XXL,B079339,In Transit,3,INR,4878.79,South Mark,New Mexico,15370,USA,PROMO20,No,Amazon
6378,ORD106378,2024-02-16 17:16:09,Cancelled,Amazon,Online,Expedited,Sports,SKU3119,Footwear,XL,B026522,Delayed,2,INR,2664.72,Ashleyberg,Arkansas,81339,India,,Yes,Seller
6379,ORD106379,2023-06-07 11:28:20,Shipped,Amazon,Online,Expedited,Casual,SKU3400,Electronics,XXL,B066154,In Transit,4,USD,370.59,Port Heatherton,North Dakota,84581,India,PROMO20,No,Seller
6380,ORD106380,2024-08-26 05:01:35,Pending,Merchant,Online,Expedited,Sports,SKU2987,Electronics,XL,B092452,In Transit,2,INR,1658.58,West Susanfurt,Maryland,09723,USA,PROMO10,Yes,Amazon
6381,ORD106381,2023-12-21 13:00:01,Shipped,Merchant,Offline,Standard,Ethnic,SKU8127,Clothing,L,B073198,In Transit,1,INR,3316.45,Rachelchester,Illinois,36492,USA,PROMO20,Yes,Seller
6382,ORD106382,2023-06-15 13:25:06,Cancelled,Amazon,Offline,Expedited,Formal,SKU8267,Accessories,XXL,B095853,Returned,1,USD,1191.04,Jameschester,Montana,22882,India,PROMO10,No,Seller
6383,ORD106383,2023-05-19 15:30:15,Shipped,Amazon,Online,Expedited,Ethnic,SKU7571,Footwear,XXL,B013634,In Transit,3,USD,3013.17,Garyshire,Louisiana,67201,USA,PROMO10,No,Seller
6384,ORD106384,2024-05-21 23:57:40,Shipped,Merchant,Offline,Standard,Ethnic,SKU4643,Clothing,XXL,B077117,Delivered,4,USD,3545.11,Port Cheryl,Delaware,41776,India,PROMO20,No,Seller
6385,ORD106385,2023-11-17 18:47:34,Shipped,Amazon,Offline,Standard,Casual,SKU3693,Accessories,L,B097677,Returned,3,USD,4620.36,Brettmouth,North Dakota,73040,India,,Yes,Seller
6386,ORD106386,2024-11-02 11:38:56,Shipped,Amazon,Online,Standard,Sports,SKU5104,Accessories,XL,B063091,Delivered,1,INR,1891.88,South Adrian,Rhode Island,22939,USA,PROMO20,Yes,Seller
6387,ORD106387,2024-05-07 17:56:59,Pending,Amazon,Online,Expedited,Ethnic,SKU7285,Electronics,XL,B038788,Delayed,1,INR,1509.86,West Brent,Vermont,00972,USA,PROMO30,Yes,Seller
6388,ORD106388,2024-05-19 21:49:40,Shipped,Amazon,Online,Same Day,Sports,SKU5947,Clothing,S,B051826,Delayed,3,USD,3152.73,East Luke,Minnesota,80885,USA,PROMO10,Yes,Amazon
6389,ORD106389,2023-09-23 13:45:56,Cancelled,Merchant,Online,Expedited,Ethnic,SKU1462,Accessories,XL,B025665,Delivered,4,USD,3503.79,Cooleyberg,New Jersey,70616,India,PROMO20,No,Seller
6390,ORD106390,2023-07-08 14:04:43,Pending,Amazon,Online,Same Day,Casual,SKU3537,Accessories,XL,B043539,Delivered,4,USD,1984.67,North Joshuaborough,Iowa,16432,USA,PROMO30,Yes,Amazon
6391,ORD106391,2024-12-11 04:38:09,Pending,Amazon,Online,Expedited,Sports,SKU4475,Accessories,XL,B040146,Delivered,3,INR,4607.33,Pettyland,South Carolina,82693,India,PROMO20,Yes,Amazon
6392,ORD106392,2025-01-11 08:52:12,Pending,Amazon,Offline,Expedited,Ethnic,SKU1103,Clothing,S,B074223,In Transit,5,USD,662.48,Garystad,Hawaii,25637,India,PROMO20,No,Amazon
6393,ORD106393,2025-02-20 17:05:09,Cancelled,Merchant,Online,Same Day,Casual,SKU3942,Footwear,XXL,B039301,Delayed,2,USD,920.85,Castrotown,Vermont,34842,USA,,Yes,Seller
6394,ORD106394,2024-03-11 06:04:46,Pending,Merchant,Offline,Standard,Casual,SKU7342,Footwear,XXL,B035125,In Transit,5,USD,3877.31,Melendezmouth,Rhode Island,83546,India,,No,Amazon
6395,ORD106395,2024-05-20 13:53:19,Cancelled,Merchant,Offline,Standard,Formal,SKU5086,Electronics,L,B059839,Returned,5,USD,4283.23,New Jeff,Connecticut,45299,USA,PROMO30,No,Seller
6396,ORD106396,2023-12-04 07:13:14,Cancelled,Amazon,Offline,Expedited,Casual,SKU3712,Electronics,XXL,B097889,Returned,2,USD,451.87,New Meganmouth,California,73985,USA,PROMO30,Yes,Seller
6397,ORD106397,2024-08-29 16:02:39,Pending,Merchant,Online,Expedited,Casual,SKU9458,Accessories,XXL,B075404,Returned,1,USD,1936.54,Warrenfort,Oklahoma,56497,India,,No,Seller
6398,ORD106398,2023-10-15 07:22:25,Pending,Merchant,Online,Same Day,Formal,SKU3265,Clothing,L,B047618,Delayed,4,INR,4433.92,New Amanda,Nebraska,53294,India,PROMO30,No,Amazon
6399,ORD106399,2024-11-30 19:09:19,Pending,Merchant,Offline,Standard,Ethnic,SKU3170,Footwear,XL,B073301,Returned,4,INR,2763.9,New Josephmouth,Wisconsin,32966,India,PROMO30,Yes,Amazon
6400,ORD106400,2024-09-21 22:02:52,Cancelled,Merchant,Offline,Standard,Casual,SKU3005,Clothing,L,B087712,Returned,2,INR,1978.44,East Nancyfort,New York,58166,India,PROMO10,No,Amazon
6401,ORD106401,2023-12-28 23:47:05,Shipped,Amazon,Offline,Expedited,Ethnic,SKU8260,Electronics,M,B024897,Returned,5,USD,3604.28,Feliciatown,South Dakota,74249,USA,PROMO20,Yes,Amazon
6402,ORD106402,2024-12-14 00:54:45,Pending,Amazon,Online,Expedited,Sports,SKU1206,Clothing,XXL,B029918,Returned,3,INR,2765.51,South Kelly,California,41107,USA,PROMO10,No,Amazon
6403,ORD106403,2025-01-30 10:34:09,Shipped,Amazon,Offline,Same Day,Formal,SKU3884,Clothing,S,B050636,In Transit,1,USD,3455.73,North Nicole,South Dakota,76756,India,PROMO30,No,Seller
6404,ORD106404,2023-10-25 23:36:28,Cancelled,Amazon,Online,Expedited,Ethnic,SKU4002,Footwear,XXL,B060567,In Transit,3,USD,4930.84,North Jennifer,Nevada,60462,USA,,No,Amazon
6405,ORD106405,2024-11-14 02:25:07,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU1689,Footwear,S,B054582,In Transit,1,INR,1169.7,East Todd,New York,52814,India,PROMO10,Yes,Amazon
6406,ORD106406,2024-09-22 14:15:28,Pending,Amazon,Offline,Same Day,Formal,SKU1659,Footwear,L,B029744,Delivered,2,INR,1827.4,Zamoraburgh,Hawaii,01287,India,PROMO30,Yes,Seller
6407,ORD106407,2023-11-04 19:15:14,Pending,Merchant,Online,Expedited,Casual,SKU8917,Accessories,L,B063176,In Transit,2,INR,1641.9,Scottborough,Nebraska,70165,India,PROMO20,No,Amazon
6408,ORD106408,2024-11-19 10:07:18,Pending,Merchant,Online,Expedited,Formal,SKU3977,Footwear,XXL,B062639,In Transit,1,USD,3523.46,West Alanview,Wyoming,18775,USA,PROMO20,No,Amazon
6409,ORD106409,2024-11-06 12:33:18,Shipped,Amazon,Offline,Standard,Casual,SKU3508,Footwear,L,B065966,Delivered,4,INR,3434.67,West Margaretfurt,Alabama,84313,USA,PROMO10,Yes,Seller
6410,ORD106410,2025-01-16 13:18:47,Pending,Amazon,Offline,Standard,Casual,SKU1991,Clothing,S,B061737,In Transit,2,USD,4454.19,Scottport,West Virginia,66538,India,PROMO30,No,Seller
6411,ORD106411,2024-02-18 01:30:05,Shipped,Merchant,Offline,Standard,Ethnic,SKU6720,Electronics,M,B076494,In Transit,1,INR,3868.04,Danielland,New Jersey,57541,USA,PROMO10,No,Amazon
6412,ORD106412,2024-10-06 02:33:44,Pending,Merchant,Online,Same Day,Casual,SKU2569,Footwear,XXL,B040192,Returned,4,INR,467.7,Stevensport,Wyoming,55041,India,PROMO10,No,Amazon
6413,ORD106413,2025-04-05 19:17:33,Pending,Merchant,Online,Same Day,Casual,SKU8865,Electronics,XL,B053552,Returned,5,USD,4200.08,Danielsshire,Arkansas,51507,USA,PROMO10,No,Seller
6414,ORD106414,2025-01-16 13:46:28,Cancelled,Merchant,Offline,Expedited,Sports,SKU2918,Clothing,XL,B048343,In Transit,4,INR,1304.83,Cookfort,Nevada,11637,India,PROMO20,Yes,Seller
